한국공항(005430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-05-03,42200,42700,40500,40600,4493,128554.0,3166355.0
2010-05-04,40950,42050,40950,41400,3080,131087.0,3166355.0
2010-05-06,41000,41400,39600,39800,7792,126021.0,3166355.0
2010-05-07,39000,40500,38400,40250,4592,127446.0,3166355.0
2010-05-10,39700,40900,38000,38250,7324,121113.0,3166355.0
2010-05-11,39100,39250,38800,38900,8921,123171.0,3166355.0
2010-05-12,38650,40250,38500,40200,6530,127287.0,3166355.0
2010-05-13,40800,44000,40400,42500,8620,134570.0,3166355.0
2010-05-14,43500,44500,42500,42800,11250,135520.0,3166355.0
2010-05-17,42500,43600,42100,43200,7402,136787.0,3166355.0
2010-05-18,44000,44000,42000,42300,3870,133937.0,3166355.0
2010-05-19,41850,42300,40900,42200,4246,133620.0,3166355.0
2010-05-20,42150,42200,41250,41300,2274,130770.0,3166355.0
2010-05-24,39500,40300,39500,39950,3850,126496.0,3166355.0
2010-05-25,40000,40300,37000,38550,8190,122063.0,3166355.0
2010-05-26,38550,38950,37850,38900,2981,123171.0,3166355.0
2010-05-27,39200,40800,38500,40200,3321,127287.0,3166355.0
2010-05-28,41900,41900,40250,41450,3370,131245.0,3166355.0
2010-05-31,42500,42500,40550,41250,2460,130612.0,3166355.0
2010-06-01,41250,41800,40500,40900,2080,129504.0,3166355.0
2010-06-03,40750,41800,40750,41500,3312,131404.0,3166355.0
2010-06-04,41100,42000,41100,41550,1741,131562.0,3166355.0
2010-06-07,40400,41500,40300,41500,2310,131404.0,3166355.0
2010-06-08,40550,41900,40550,41850,1960,132512.0,3166355.0
2010-06-09,41850,42900,41300,42900,4890,135837.0,3166355.0
2010-06-10,43000,43000,42350,42350,1311,134095.0,3166355.0
2010-06-11,42500,42500,41050,41550,5351,131562.0,3166355.0
2010-06-14,42400,42400,41800,42150,3890,133462.0,3166355.0
2010-06-15,41800,42800,41800,42300,1750,133937.0,3166355.0
2010-06-16,42800,43000,41950,42400,3256,134253.0,3166355.0
2010-06-17,42400,44450,42050,44000,12080,139320.0,3166355.0
2010-06-18,43750,46000,43750,45400,13074,143753.0,3166355.0
2010-06-21,45850,46150,44900,45950,7212,145494.0,3166355.0
2010-06-22,45950,45950,44900,45450,6182,143911.0,3166355.0
2010-06-23,45000,45750,45000,45450,2721,143911.0,3166355.0
2010-06-24,45200,45850,44050,44350,2390,140428.0,3166355.0
2010-06-25,44050,44450,44000,44350,4345,140428.0,3166355.0
2010-06-28,44200,44500,43500,43900,5234,139003.0,3166355.0
2010-06-29,43950,44700,42500,42650,5080,135045.0,3166355.0
2010-06-30,42000,42950,42000,42350,2413,134095.0,3166355.0
2010-07-01,42500,42850,41000,42400,7714,134253.0,3166355.0
2010-07-02,42300,42600,41550,41950,2453,132829.0,3166355.0
2010-07-05,41750,42800,41500,42550,980,134728.0,3166355.0
2010-07-06,42700,42700,41850,42350,1930,134095.0,3166355.0
2010-07-07,42350,42400,41500,41550,2073,131562.0,3166355.0
2010-07-08,42000,42450,41600,41850,4305,132512.0,3166355.0
2010-07-09,41850,41950,40800,41250,4086,130612.0,3166355.0
2010-07-12,41400,43800,41400,43400,8975,137420.0,3166355.0
2010-07-13,43400,43800,42450,43600,4680,138053.0,3166355.0
2010-07-14,43600,44000,43000,43600,4826,138053.0,3166355.0
2010-07-15,43100,43500,42500,42500,6523,134570.0,3166355.0
2010-07-16,41650,42450,41650,42000,4090,132987.0,3166355.0
2010-07-19,42400,42400,41300,41900,4475,132670.0,3166355.0
2010-07-20,42250,42350,41600,42200,1811,133620.0,3166355.0
2010-07-21,41850,42250,41350,41600,3828,131720.0,3166355.0
2010-07-22,41400,41400,40200,40400,5601,127921.0,3166355.0
2010-07-23,40600,41100,40300,41000,3080,129821.0,3166355.0
2010-07-26,40850,41400,40850,41150,2350,130296.0,3166355.0
2010-07-27,41150,41500,40700,41000,2251,129821.0,3166355.0
2010-07-28,40950,40950,39900,40000,11830,126654.0,3166355.0
2010-07-29,40000,40250,39800,40200,7060,127287.0,3166355.0
2010-07-30,40200,40350,39600,40000,3330,126654.0,3166355.0
2010-08-02,40300,40400,40000,40200,3781,127287.0,3166355.0
2010-08-03,40450,40950,40200,40350,6610,127762.0,3166355.0
2010-08-04,40150,40800,39800,40700,6152,128871.0,3166355.0
2010-08-05,40850,41000,40050,40200,7779,127287.0,3166355.0
2010-08-06,40250,40800,39900,40650,6130,128712.0,3166355.0
2010-08-09,40650,41000,40050,40600,3513,128554.0,3166355.0
2010-08-10,40400,40450,39450,39550,10120,125229.0,3166355.0
2010-08-11,39550,39900,38300,38600,7510,122221.0,3166355.0
2010-08-12,38100,38200,37600,37750,3690,119530.0,3166355.0
2010-08-13,37800,38850,37600,38300,4002,121271.0,3166355.0
2010-08-16,38300,38400,37750,38300,5224,121271.0,3166355.0
2010-08-17,38300,38500,38000,38100,6532,120638.0,3166355.0
2010-08-18,38350,38900,38000,38150,4351,120796.0,3166355.0
2010-08-19,38200,38250,37700,38000,6200,120321.0,3166355.0
2010-08-20,38000,39400,37600,39200,7550,124121.0,3166355.0
2010-08-23,39300,39850,39200,39850,6510,126179.0,3166355.0
2010-08-24,39950,39950,39750,39750,4230,125863.0,3166355.0
2010-08-25,39400,39550,39000,39050,2214,123646.0,3166355.0
2010-08-26,39050,39100,38900,38900,2226,123171.0,3166355.0
2010-08-27,38400,39900,38400,39400,1690,124754.0,3166355.0
2010-08-30,39400,39750,39050,39450,1310,124913.0,3166355.0
2010-08-31,39450,39450,38950,38950,3300,123330.0,3166355.0
2010-09-01,38950,39400,38900,39200,2460,124121.0,3166355.0
2010-09-02,39600,39650,38950,39050,3931,123646.0,3166355.0
2010-09-03,39200,39350,38800,38800,3946,122855.0,3166355.0
2010-09-06,38850,40000,38850,39150,3486,123963.0,3166355.0
2010-09-07,39300,39600,39050,39200,3161,124121.0,3166355.0
2010-09-08,38900,39300,38600,39300,2960,124438.0,3166355.0
2010-09-09,39300,39300,38600,39100,3558,123804.0,3166355.0
2010-09-10,39100,39500,38800,39200,2851,124121.0,3166355.0
2010-09-13,39000,39100,38400,38700,8310,122538.0,3166355.0
2010-09-14,38700,38700,38150,38550,6192,122063.0,3166355.0
2010-09-15,38300,38600,38250,38600,2961,122221.0,3166355.0
2010-09-16,38600,38700,38300,38700,3164,122538.0,3166355.0
2010-09-17,37900,38400,37900,38150,4931,120796.0,3166355.0
2010-09-20,38150,38450,38150,38250,2550,121113.0,3166355.0
2010-09-24,38700,38900,38350,38900,3800,123171.0,3166355.0
2010-09-27,39500,39650,39150,39500,10710,125071.0,3166355.0
2010-09-28,40050,40650,39550,40650,12570,128712.0,3166355.0
2010-09-29,41600,42550,41200,41200,9388,130454.0,3166355.0
2010-09-30,41050,41700,40800,41550,3413,131562.0,3166355.0
2010-10-01,42200,42200,40600,41100,10932,130137.0,3166355.0
2010-10-04,41350,41550,41050,41100,4224,130137.0,3166355.0
2010-10-05,41100,41150,40550,40900,3207,129504.0,3166355.0
2010-10-06,40900,41250,40750,41100,3577,130137.0,3166355.0
2010-10-07,41400,41850,41050,41450,4070,131245.0,3166355.0
2010-10-08,41500,41500,40850,41000,4400,129821.0,3166355.0
2010-10-11,41000,41650,41000,41500,4711,131404.0,3166355.0
2010-10-12,41950,41950,40600,40650,7410,128712.0,3166355.0
2010-10-13,40650,42000,40650,41700,7423,132037.0,3166355.0
2010-10-14,41700,42700,41400,42650,5163,135045.0,3166355.0
2010-10-15,42950,44450,42900,44000,12671,139320.0,3166355.0
2010-10-18,43950,45300,43800,45000,10430,142486.0,3166355.0
2010-10-19,44950,45000,44050,44600,3888,141219.0,3166355.0
2010-10-20,44000,44800,43600,44700,5613,141536.0,3166355.0
2010-10-21,44800,46400,44800,45150,8308,142961.0,3166355.0
2010-10-22,45750,45750,44500,45050,4348,142644.0,3166355.0
2010-10-25,45400,46600,44550,45850,6452,145177.0,3166355.0
2010-10-26,46000,48600,45850,47650,9743,150877.0,3166355.0
2010-10-27,48200,48200,47050,47550,6740,150560.0,3166355.0
2010-10-28,47900,47900,46200,46950,5681,148660.0,3166355.0
2010-10-29,46300,46750,45550,46400,5400,146919.0,3166355.0
2010-11-01,45000,46100,45000,45700,4956,144702.0,3166355.0
2010-11-02,45250,45550,44650,44900,3964,142169.0,3166355.0
2010-11-03,44900,45300,44450,44550,8900,141061.0,3166355.0
2010-11-04,44550,45600,44450,44800,5675,141853.0,3166355.0
2010-11-05,46750,51500,45100,51500,51150,163067.0,3166355.0
2010-11-08,50000,58400,49600,53900,97542,170667.0,3166355.0
2010-11-09,53200,54200,51200,51300,30793,162434.0,3166355.0
2010-11-10,51500,57000,51500,54200,40764,171616.0,3166355.0
2010-11-11,55000,57200,53800,54500,25640,172566.0,3166355.0
2010-11-12,54500,55000,50900,52000,17937,164650.0,3166355.0
2010-11-15,52000,52800,49650,51000,12125,161484.0,3166355.0
2010-11-16,51000,53500,50400,52800,11777,167184.0,3166355.0
2010-11-17,53200,53800,51600,52900,9844,167500.0,3166355.0
2010-11-18,53100,54200,52300,52900,13642,167500.0,3166355.0
2010-11-19,53900,54000,51100,51300,20469,162434.0,3166355.0
2010-11-22,51300,52600,50400,50800,13823,160851.0,3166355.0
2010-11-23,50500,51600,49750,50300,13365,159268.0,3166355.0
2010-11-24,47850,49300,47000,48250,19134,152777.0,3166355.0
2010-11-25,48350,49150,48100,48300,10500,152935.0,3166355.0
2010-11-26,48450,48700,46100,47000,12418,148819.0,3166355.0
2010-11-29,46050,47000,45900,46300,9337,146602.0,3166355.0
2010-11-30,46300,47000,46300,46750,4502,148027.0,3166355.0
2010-12-01,47000,47650,46750,47500,3796,150402.0,3166355.0
2010-12-02,47650,49400,47650,48450,7117,153410.0,3166355.0
2010-12-03,49100,49100,46850,46900,14838,148502.0,3166355.0
2010-12-06,46900,47150,46150,46200,7500,146286.0,3166355.0
2010-12-07,46200,46250,45350,46150,13415,146127.0,3166355.0
2010-12-08,46150,46600,45450,46400,9838,146919.0,3166355.0
2010-12-09,46500,47750,45950,47700,9332,151035.0,3166355.0
2010-12-10,47700,48350,47700,48000,7391,151985.0,3166355.0
2010-12-13,47550,49200,47500,49000,9409,155151.0,3166355.0
2010-12-14,48200,49450,48200,48350,4433,153093.0,3166355.0
2010-12-15,48200,48350,47200,47250,8615,149610.0,3166355.0
2010-12-16,47400,47550,46850,47000,4711,148819.0,3166355.0
2010-12-17,47000,47150,46700,47100,4301,149135.0,3166355.0
2010-12-20,46200,46900,45350,45550,14072,144227.0,3166355.0
2010-12-21,45600,46500,45600,46000,5871,145652.0,3166355.0
2010-12-22,46400,46450,45550,45700,7390,144702.0,3166355.0
2010-12-23,45650,46550,45550,45750,7109,144861.0,3166355.0
2010-12-24,45600,46450,45400,46400,9066,146919.0,3166355.0
2010-12-27,46350,46800,46100,46600,9020,147552.0,3166355.0
2010-12-28,46550,46550,46050,46450,9726,147077.0,3166355.0
2010-12-29,45950,46550,45850,46200,5761,146286.0,3166355.0
2010-12-30,45850,46450,45350,45650,7582,144544.0,3166355.0
2011-01-03,45650,46400,45650,46150,3990,146127.0,3166355.0
2011-01-04,46750,49200,46300,48550,17221,153727.0,3166355.0
2011-01-05,48650,51100,48100,50400,16110,159584.0,3166355.0
2011-01-06,50500,50800,49300,49350,8203,156260.0,3166355.0
2011-01-07,49500,49500,48750,49200,6624,155785.0,3166355.0
2011-01-10,49500,49900,48900,49250,6812,155943.0,3166355.0
2011-01-11,49250,49800,48450,48850,5200,154676.0,3166355.0
2011-01-12,48700,49100,48450,48450,5768,153410.0,3166355.0
2011-01-13,48650,48650,47800,47900,7268,151668.0,3166355.0
2011-01-14,47500,48500,47500,48200,5512,152618.0,3166355.0
2011-01-17,47800,48200,46600,47200,7781,149452.0,3166355.0
2011-01-18,47000,47850,46400,47800,5874,151352.0,3166355.0
2011-01-19,47750,47850,46800,47450,7844,150244.0,3166355.0
2011-01-20,47400,47800,46700,47400,6640,150085.0,3166355.0
2011-01-21,47400,48050,46550,47700,10410,151035.0,3166355.0
2011-01-24,47900,49300,47350,48800,8970,154518.0,3166355.0
2011-01-25,48800,49450,48600,49300,10053,156101.0,3166355.0
2011-01-26,49700,50500,49450,50400,11330,159584.0,3166355.0
2011-01-27,50500,50500,49800,50000,15468,158318.0,3166355.0
2011-01-28,50000,51600,49700,50200,7969,158951.0,3166355.0
2011-01-31,49400,50100,49400,49900,10179,158001.0,3166355.0
2011-02-01,49800,50800,49500,50100,11408,158634.0,3166355.0
2011-02-07,50000,50900,49800,50400,4160,159584.0,3166355.0
2011-02-08,50100,50800,50000,50200,8175,158951.0,3166355.0
2011-02-09,50300,50600,49850,50500,11567,159901.0,3166355.0
2011-02-10,49950,50200,49200,49900,12161,158001.0,3166355.0
2011-02-11,49850,50100,48300,48600,10233,153885.0,3166355.0
2011-02-14,48700,49500,47050,49500,10858,156735.0,3166355.0
2011-02-15,49500,50800,47800,48100,5498,152302.0,3166355.0
2011-02-16,48200,48200,46400,46950,16401,148660.0,3166355.0
2011-02-17,46800,47250,45850,46750,5314,148027.0,3166355.0
2011-02-18,46750,46950,46250,46850,3801,148344.0,3166355.0
2011-02-21,47000,47000,46000,46450,3150,147077.0,3166355.0
2011-02-22,45100,46400,44900,45000,7728,142486.0,3166355.0
2011-02-23,44300,45000,44150,44700,13664,141536.0,3166355.0
2011-02-24,43850,44950,43850,44050,5571,139478.0,3166355.0
2011-02-25,43800,43850,42900,43100,7806,136470.0,3166355.0
2011-02-28,43100,43100,41800,42500,4309,134570.0,3166355.0
2011-03-02,41750,42250,41400,41750,4491,132195.0,3166355.0
2011-03-03,41200,42400,41200,42300,8381,133937.0,3166355.0
2011-03-04,43500,43800,42800,43050,5643,136312.0,3166355.0
2011-03-07,43000,43000,41800,41900,5492,132670.0,3166355.0
2011-03-08,41350,43950,41300,41900,8749,132670.0,3166355.0
2011-03-09,42150,42500,41650,42000,12638,132987.0,3166355.0
2011-03-10,42000,42800,42000,42600,1635,134887.0,3166355.0
2011-03-11,42300,42650,41800,42600,2621,134887.0,3166355.0
2011-03-14,41950,41950,40150,41000,6676,129821.0,3166355.0
2011-03-15,40800,40800,39300,40100,15687,126971.0,3166355.0
2011-03-16,39700,40650,39700,39900,6450,126338.0,3166355.0
2011-03-17,39100,39800,38950,39600,7067,125388.0,3166355.0
2011-03-18,39600,41100,39600,40800,5493,129187.0,3166355.0
2011-03-21,40500,41750,40500,41400,3785,131087.0,3166355.0
2011-03-22,41450,42500,41450,41600,3846,131720.0,3166355.0
2011-03-23,41700,42000,41600,41750,1406,132195.0,3166355.0
2011-03-24,41750,43000,41300,43000,7250,136153.0,3166355.0
2011-03-25,43550,43700,42500,42800,3356,135520.0,3166355.0
2011-03-28,43700,43700,43000,43450,3650,137578.0,3166355.0
2011-03-29,43450,43800,42750,43800,3904,138686.0,3166355.0
2011-03-30,43800,43900,43250,43850,6751,138845.0,3166355.0
2011-03-31,43850,45050,43850,45050,4751,142644.0,3166355.0
2011-04-01,45100,45850,45100,45400,3510,143753.0,3166355.0
2011-04-04,45400,45400,44500,44650,4829,141378.0,3166355.0
2011-04-05,44650,46000,44650,45900,3874,145336.0,3166355.0
2011-04-06,45500,46300,45350,45750,4072,144861.0,3166355.0
2011-04-07,45400,45600,45400,45500,5655,144069.0,3166355.0
2011-04-08,45500,47500,45500,46900,5802,148502.0,3166355.0
2011-04-11,46800,46850,46250,46500,2530,147236.0,3166355.0
2011-04-12,46500,46500,45350,45500,826,144069.0,3166355.0
2011-04-13,45600,45600,45000,45100,1084,142803.0,3166355.0
2011-04-14,44600,45000,44600,44750,2164,141694.0,3166355.0
2011-04-15,44400,46500,43950,46100,4291,145969.0,3166355.0
2011-04-18,45800,46150,45600,46100,1398,145969.0,3166355.0
2011-04-19,45800,46000,45550,45600,3702,144386.0,3166355.0
2011-04-20,45200,45500,45000,45400,3740,143753.0,3166355.0
2011-04-21,45500,46200,44800,46000,6193,145652.0,3166355.0
2011-04-22,45600,45600,44600,44700,3729,141536.0,3166355.0
2011-04-25,44500,44500,43250,43350,15328,137261.0,3166355.0
2011-04-26,43350,43350,42700,42800,11116,135520.0,3166355.0
2011-04-27,42850,43250,42700,42800,6771,135520.0,3166355.0
2011-04-28,42800,42800,41000,42200,21966,133620.0,3166355.0
2011-04-29,42800,42800,41600,41950,7730,132829.0,3166355.0
2011-05-02,41550,43800,41550,43600,3602,138053.0,3166355.0
2011-05-03,44000,44000,42250,42800,7033,135520.0,3166355.0
2011-05-04,42000,42950,42000,42950,4100,135995.0,3166355.0
2011-05-06,42950,43900,42200,43150,6026,136628.0,3166355.0
2011-05-09,43300,43300,42750,42800,2260,135520.0,3166355.0
2011-05-11,42400,43000,41800,41900,6314,132670.0,3166355.0
2011-05-12,41750,42250,41700,42000,3777,132987.0,3166355.0
2011-05-13,41900,42000,41500,41700,2885,132037.0,3166355.0
2011-05-16,41700,41700,41100,41300,1922,130770.0,3166355.0
2011-05-17,41000,41000,40450,40600,2653,128554.0,3166355.0
2011-05-18,40250,40600,40000,40600,5918,128554.0,3166355.0
2011-05-19,40800,41200,40250,41000,8470,129821.0,3166355.0
2011-05-20,41000,41500,40950,41450,3286,131245.0,3166355.0
2011-05-23,41100,41450,40350,40750,3051,129029.0,3166355.0
2011-05-24,40500,40500,40150,40150,1445,127129.0,3166355.0
2011-05-25,40000,40200,40000,40150,1900,127129.0,3166355.0
2011-05-26,40150,40700,40050,40700,2226,128871.0,3166355.0
2011-05-27,39900,40750,39900,40700,3891,128871.0,3166355.0
2011-05-30,40500,41350,40150,40300,3235,127604.0,3166355.0
2011-05-31,40400,40850,40200,40200,2300,127287.0,3166355.0
2011-06-01,40300,41000,40300,41000,1742,129821.0,3166355.0
2011-06-02,41000,41000,40250,40800,1360,129187.0,3166355.0
2011-06-03,41300,41300,40500,41000,1220,129821.0,3166355.0
2011-06-07,40900,40900,40250,40600,390,128554.0,3166355.0
2011-06-08,41000,41000,39400,40050,2362,126813.0,3166355.0
2011-06-09,39700,40450,39700,40100,4888,126971.0,3166355.0
2011-06-10,40100,40200,39900,40050,2870,126813.0,3166355.0
2011-06-13,40000,40050,39100,39650,1946,125546.0,3166355.0
2011-06-14,39200,40350,39200,39950,810,126496.0,3166355.0
2011-06-15,39950,39950,39200,39600,1490,125388.0,3166355.0
2011-06-16,39600,40000,39000,39450,6842,124913.0,3166355.0
2011-06-17,39000,41500,38950,39950,18301,126496.0,3166355.0
2011-06-20,40100,41300,40000,40850,2241,129346.0,3166355.0
2011-06-21,42000,42000,40850,41300,1840,130770.0,3166355.0
2011-06-22,41300,41300,40750,40900,1274,129504.0,3166355.0
2011-06-23,40450,40900,40450,40900,200,129504.0,3166355.0
2011-06-24,40850,41200,40650,41050,3200,129979.0,3166355.0
2011-06-27,41050,41750,40450,41750,3683,132195.0,3166355.0
2011-06-28,41750,41750,41250,41300,765,130770.0,3166355.0
2011-06-29,41300,41300,41000,41300,890,130770.0,3166355.0
2011-06-30,41400,42250,41000,42250,2301,133778.0,3166355.0
2011-07-01,41950,43200,41950,42500,2323,134570.0,3166355.0
2011-07-04,42700,42700,42100,42500,2798,134570.0,3166355.0
2011-07-05,42500,43700,42500,43550,3952,137895.0,3166355.0
2011-07-06,43100,43650,42600,43250,3780,136945.0,3166355.0
2011-07-07,43000,43700,43000,43100,1740,136470.0,3166355.0
2011-07-08,43200,43600,42450,42800,2272,135520.0,3166355.0
2011-07-11,42600,42600,41650,41650,2130,131879.0,3166355.0
2011-07-12,41200,42150,41100,41200,3174,130454.0,3166355.0
2011-07-13,41100,41700,41100,41700,1141,132037.0,3166355.0
2011-07-14,42400,42400,41200,41650,3440,131879.0,3166355.0
2011-07-15,41700,43400,41700,43000,3420,136153.0,3166355.0
2011-07-18,43000,43550,42600,42850,4281,135678.0,3166355.0
2011-07-19,42750,43550,42500,43250,2881,136945.0,3166355.0
2011-07-20,43900,43900,42800,42850,2702,135678.0,3166355.0
2011-07-21,42850,44800,42700,44500,4602,140903.0,3166355.0
2011-07-22,44900,45800,44400,45450,5660,143911.0,3166355.0
2011-07-25,45700,46000,44800,44800,4071,141853.0,3166355.0
2011-07-26,44600,45350,44500,44650,1951,141378.0,3166355.0
2011-07-27,44500,45800,43900,44050,3281,139478.0,3166355.0
2011-07-28,44000,44200,43200,43700,1661,138370.0,3166355.0
2011-07-29,43700,43700,43250,43350,1970,137261.0,3166355.0
2011-08-01,43350,44350,43150,44000,1411,139320.0,3166355.0
2011-08-02,43800,44300,43650,43700,1820,138370.0,3166355.0
2011-08-03,43300,43350,42400,43050,2760,136312.0,3166355.0
2011-08-04,43000,43500,42200,42200,2310,133620.0,3166355.0
2011-08-05,40000,41750,40000,41700,8780,132037.0,3166355.0
2011-08-08,40600,41000,38350,40450,7622,128079.0,3166355.0
2011-08-09,38700,40800,35900,39500,8102,125071.0,3166355.0
2011-08-10,40000,40000,38300,38750,5088,122696.0,3166355.0
2011-08-11,36600,38500,36600,38450,2376,121746.0,3166355.0
2011-08-12,38650,39900,38500,39000,1771,123488.0,3166355.0
2011-08-16,39300,40200,39250,40200,3520,127287.0,3166355.0
2011-08-17,40100,40200,39450,40100,1736,126971.0,3166355.0
2011-08-18,40500,40500,38800,39150,2314,123963.0,3166355.0
2011-08-19,39100,39100,37000,37150,3838,117630.0,3166355.0
2011-08-22,37000,37150,36250,36950,1791,116997.0,3166355.0
2011-08-23,38500,38500,37250,38150,1222,120796.0,3166355.0
2011-08-24,38150,39000,37300,37500,939,118738.0,3166355.0
2011-08-25,37750,38100,37450,37800,2620,119688.0,3166355.0
2011-08-26,37200,37450,37050,37200,1461,117788.0,3166355.0
2011-08-29,38350,38350,37300,37500,3339,118738.0,3166355.0
2011-08-30,37700,37700,37500,37500,1459,118738.0,3166355.0
2011-08-31,37400,37800,37300,37750,1164,119530.0,3166355.0
2011-09-01,37550,38100,37550,37900,2030,120005.0,3166355.0
2011-09-02,37900,37900,37500,37800,1090,119688.0,3166355.0
2011-09-05,37500,37600,37200,37600,1261,119055.0,3166355.0
2011-09-06,37000,37400,36700,37100,1602,117472.0,3166355.0
2011-09-07,37150,37350,37000,37350,1850,118263.0,3166355.0
2011-09-08,38050,38050,37400,37750,980,119530.0,3166355.0
2011-09-09,37950,37950,37300,37600,560,119055.0,3166355.0
2011-09-14,37600,37600,36050,36050,2997,114147.0,3166355.0
2011-09-15,36850,36850,35500,35550,1101,112564.0,3166355.0
